,State,County,Year,MME,Population,fips,_merge,Prescription Rate Per Capita
359,OR,Baker,2014,10023517.4025,16030,41001.0,both,625.297405021834
360,OR,Benton,2006,14335355.0578625,80145,41003.0,both,178.867740443727
361,OR,Benton,2007,17032193.7245,81583,41003.0,both,208.7713583038133
362,OR,Benton,2008,20021267.3163625,81775,41003.0,both,244.83359604234178
363,OR,Benton,2009,20905131.486225,82605,41003.0,both,253.07343969765753
364,OR,Benton,2010,23867691.6825,85579,41003.0,both,278.89659475455426
365,OR,Benton,2011,25887078.3418125,86281,41003.0,both,300.03220108497237
366,OR,Benton,2012,25823644.7529375,86708,41003.0,both,297.82309305874315
367,OR,Benton,2013,25261469.5852125,86228,41003.0,both,292.9613302548186
368,OR,Benton,2014,23850902.667037506,87296,41003.0,both,273.21873473054325
369,OR,Clackamas,2006,132420556.9967,370897,41005.0,both,357.0278459968671
370,OR,Clackamas,2007,161728733.570525,375610,41005.0,both,430.5762188720348
371,OR,Clackamas,2008,188604182.9871875,381229,41005.0,both,494.7267468822873
372,OR,Clackamas,2009,204338573.2249875,386143,41005.0,both,529.1784992217586
373,OR,Clackamas,2010,216646614.1619625,375992,41005.0,both,576.2000631980534
374,OR,Clackamas,2011,199162254.1411875,379640,41005.0,both,524.6081923432396
375,OR,Clackamas,2012,190080435.2008125,383159,41005.0,both,496.0876168922366
376,OR,Clackamas,2013,185102476.4342625,387571,41005.0,both,477.5963021853093
377,OR,Clackamas,2014,185369196.1583625,393544,41005.0,both,471.02533937339285
378,OR,Clatsop,2006,20443779.0240875,36763,41007.0,both,556.0965923370644
379,OR,Clatsop,2007,19073167.993725,37088,41007.0,both,514.2679031957776
380,OR,Clatsop,2008,20789330.622675,37093,41007.0,both,560.4650641003694
381,OR,Clatsop,2009,23445611.9890875,37243,41007.0,both,629.5307034634025
382,OR,Clatsop,2010,28889157.87975,37039,41007.0,both,779.9659245592483
383,OR,Clatsop,2011,33407968.3636125,37241,41007.0,both,897.0749540456084
384,OR,Clatsop,2012,34171750.82475,37435,41007.0,both,912.8289254641378
385,OR,Clatsop,2013,35029047.1077,37143,41007.0,both,943.0861025684516
386,OR,Clatsop,2014,30525968.6238375,37491,41007.0,both,814.2212430673362
387,OR,Columbia,2006,10924138.642725,48227,41009.0,both,226.51499456165632
388,OR,Columbia,2007,14588228.772225,48914,41009.0,both,298.24240038077033
389,OR,Columbia,2008,18137023.1678625,49339,41009.0,both,367.60013717064595
390,OR,Columbia,2009,21336664.2945375,49592,41009.0,both,430.2440775636695
391,OR,Columbia,2010,21833065.5340875,49351,41009.0,both,442.4037108485644
392,OR,Columbia,2011,23927363.0968125,49408,41009.0,both,484.2811507612634
393,OR,Columbia,2012,22251313.3768125,49220,41009.0,both,452.07869518107475
394,OR,Columbia,2013,18203395.9843125,49271,41009.0,both,369.4545672771509
395,OR,Columbia,2014,17358544.77045,49513,41009.0,both,350.58559914466906
396,OR,Coos,2006,23885975.509175,63602,41011.0,both,375.5538427907141
397,OR,Coos,2007,29563134.01235,63149,41011.0,both,468.14888616367637
398,OR,Coos,2008,34326945.2538375,62970,41011.0,both,545.1317334260362
399,OR,Coos,2009,38585992.75725,62795,41011.0,both,614.4755594752768
400,OR,Coos,2010,40537969.10655,63043,41011.0,both,643.0209397799914
401,OR,Coos,2011,39521749.1308875,62789,41011.0,both,629.4374672456561
402,OR,Coos,2012,37601060.382675,62697,41011.0,both,599.7266277919996
403,OR,Coos,2013,36974964.012225,62409,41011.0,both,592.462048938855
404,OR,Coos,2014,39069168.490875,62403,41011.0,both,626.0783694834382
405,OR,Crook,2006,4789057.4715,22476,41013.0,both,213.0742779631607
406,OR,Crook,2007,5676510.2355,22760,41013.0,both,249.407303844464
407,OR,Crook,2008,6701249.832,22892,41013.0,both,292.7332619255635
408,OR,Crook,2009,6370684.957725,22566,41013.0,both,282.3134342694762
409,OR,Crook,2010,6984638.445,20978,41013.0,both,332.9506361426256
410,OR,Crook,2011,7591532.61,20640,41013.0,both,367.80681250000004
411,OR,Crook,2012,7875168.7275,20610,41013.0,both,382.10425655021834
412,OR,Crook,2013,8100094.3993125,20702,41013.0,both,391.2711042079268
413,OR,Crook,2014,8251902.66,20965,41013.0,both,393.603751967565
414,OR,Curry,2006,13703839.9725,21809,41015.0,both,628.3570990187537
415,OR,Curry,2007,16356011.407725,21507,41015.0,both,760.4971129271865
416,OR,Curry,2008,15851022.6040875,21235,41015.0,both,746.457386582882
417,OR,Curry,2009,16982610.8065875,21148,41015.0,both,803.0362590593672
418,OR,Curry,2010,17583847.530225,22364,41015.0,both,786.2568203463155
419,OR,Curry,2011,17906199.675225,22497,41015.0,both,795.9372216395519
420,OR,Curry,2012,18833376.450675,22272,41015.0,both,845.6077788557382
421,OR,Curry,2013,18244494.139087506,22252,41015.0,both,819.9035654811929
422,OR,Curry,2014,18212496.953625,22167,41015.0,both,821.6040489748275
423,OR,Deschutes,2006,36775326.6804,148670,41017.0,both,247.36212201789198
424,OR,Deschutes,2007,42354661.678025,153405,41017.0,both,276.0970090807014
425,OR,Deschutes,2008,46984718.3688,157730,41017.0,both,297.88067183668295
426,OR,Deschutes,2009,46685354.6395125,158629,41017.0,both,294.30529499342805
427,OR,Deschutes,2010,50346179.007,157733,41017.0,both,319.18608665910114
428,OR,Deschutes,2011,52924472.7151875,159683,41017.0,both,331.4346092895768
429,OR,Deschutes,2012,56004539.5017,161408,41017.0,both,346.9749919564086
430,OR,Deschutes,2013,58135280.6346,165385,41017.0,both,351.51483287238864
431,OR,Deschutes,2014,61350637.53405,169631,41017.0,both,361.67114226792273
432,OR,Douglas,2006,48273240.361725,103685,41019.0,both,465.57593057554135
433,OR,Douglas,2007,53458970.933225,103688,41019.0,both,515.5752925432547
434,OR,Douglas,2008,57045594.59535,103529,41019.0,both,551.0107756797612
435,OR,Douglas,2009,60890203.4136,103205,41019.0,both,589.992765986144
436,OR,Douglas,2010,69110180.9381625,107667,41019.0,both,641.8882381617627
437,OR,Douglas,2011,76501533.0654375,107257,41019.0,both,713.254454864834
438,OR,Douglas,2012,74429643.25245,106955,41019.0,both,695.8968094287318
439,OR,Douglas,2013,70784534.3163,106645,41019.0,both,663.7398313685593
440,OR,Douglas,2014,71572966.1952,106769,41019.0,both,670.3534377506579
441,OR,Gilliam,2006,182379.975,1690,41021.0,both,107.9171449704142
442,OR,Gilliam,2007,223822.6875,1655,41021.0,both,135.24029456193352
443,OR,Gilliam,2008,204567.75,1698,41021.0,both,120.47570671378092
444,OR,Gilliam,2009,244476.225,1645,41021.0,both,148.6177659574468
445,OR,Gilliam,2010,358996.9875,1871,41021.0,both,191.8743920363442
446,OR,Gilliam,2011,523725.7725,1950,41021.0,both,268.57731923076926
447,OR,Gilliam,2012,642164.025,1949,41021.0,both,329.48385069266294
448,OR,Gilliam,2013,632363.3625,1940,41021.0,both,325.9604961340206
449,OR,Gilliam,2014,620212.35,1927,41021.0,both,321.8538401660612
450,OR,Grant,2006,1565240.544,7020,41023.0,both,222.96873846153846
451,OR,Grant,2007,1698828.39,6868,41023.0,both,247.35416278392543
452,OR,Grant,2008,2240407.5,6864,41023.0,both,326.39969405594405
453,OR,Grant,2009,2915629.3913625,6795,41023.0,both,429.0845314735099
454,OR,Grant,2010,2969577.15,7445,41023.0,both,398.86865681665546
455,OR,Grant,2011,3085152.3675,7409,41023.0,both,416.4060423134026
456,OR,Grant,2012,2927270.1265875,7325,41023.0,both,399.62732103583613
457,OR,Grant,2013,2593344.4725,7271,41023.0,both,356.66957399257325
458,OR,Grant,2014,2604976.2375,7191,41023.0,both,362.25507405089695
459,OR,Harney,2006,2018061.0555,6798,41025.0,both,296.860996690203
460,OR,Harney,2007,1863241.2375,6770,41025.0,both,275.2202714180207
461,OR,Harney,2008,2047889.325,6761,41025.0,both,302.8974005324656
462,OR,Harney,2009,2161384.6615875,6756,41025.0,both,319.9207610401865
463,OR,Harney,2010,2592124.7175000003,7422,41025.0,both,349.2488166936136
464,OR,Harney,2011,3062065.95,7363,41025.0,both,415.8720562270814
465,OR,Harney,2012,3441540.525,7256,41025.0,both,474.30271843991176
466,OR,Harney,2013,3352978.215,7167,41025.0,both,467.8356655504395
467,OR,Harney,2014,3035548.44,7133,41025.0,both,425.56406000280384
468,OR,Hood River,2006,5162920.5575,21111,41027.0,both,244.56068199043153
469,OR,Hood River,2007,6668703.6875,21169,41027.0,both,315.0221402758751
470,OR,Hood River,2008,7092286.404,21469,41027.0,both,330.3501049885882
471,OR,Hood River,2009,7009214.865,21883,41027.0,both,320.3041111821962
472,OR,Hood River,2010,6696307.7625,22346,41027.0,both,299.66471683970286
473,OR,Hood River,2011,6844556.4525,22439,41027.0,both,305.0294778064976
474,OR,Hood River,2012,7146742.605,22545,41027.0,both,316.99900665335997
475,OR,Hood River,2013,6147276.51,22574,41027.0,both,272.3166700629042
476,OR,Hood River,2014,5802114.435,22671,41027.0,both,255.9267096731507
477,OR,Jackson,2006,87235554.0610875,196165,41029.0,both,444.70498845914153
478,OR,Jackson,2007,103488152.1291625,198346,41029.0,both,521.7556801204083
479,OR,Jackson,2008,120747316.446525,200298,41029.0,both,602.838353086526
480,OR,Jackson,2009,130183668.8617875,201286,41029.0,both,646.7596795693069
481,OR,Jackson,2010,144562616.9727,203206,41029.0,both,711.4091954602718
482,OR,Jackson,2011,163864357.0783875,204798,41029.0,both,800.126744784556
483,OR,Jackson,2012,176955997.4996625,205939,41029.0,both,859.2641388938592
484,OR,Jackson,2013,175735452.471975,207313,41029.0,both,847.6817781421088
485,OR,Jackson,2014,163901719.17315,209351,41029.0,both,782.9039229483021
486,OR,Jefferson,2006,3002582.3625,19964,41031.0,both,150.39983783309958
487,OR,Jefferson,2007,3903944.634225,20520,41031.0,both,190.25071316885965
488,OR,Jefferson,2008,4247487.0675,20375,41031.0,both,208.46562294478528
489,OR,Jefferson,2009,4861429.65,19959,41031.0,both,243.57080264542313
490,OR,Jefferson,2010,4956999.195225,21720,41031.0,both,228.2227990435083
491,OR,Jefferson,2011,4912848.285225,21752,41031.0,both,225.8573135907043
492,OR,Jefferson,2012,4893470.362725,21835,41031.0,both,224.11130582665444
493,OR,Jefferson,2013,5529613.3240875,21869,41031.0,both,252.85167698968857
494,OR,Jefferson,2014,6154304.9738625,22200,41031.0,both,277.2209447685811
495,OR,Josephine,2006,34131306.866000004,80632,41033.0,both,423.2972872556802
496,OR,Josephine,2007,40056173.8065,80693,41033.0,both,496.40208948111984
497,OR,Josephine,2008,46117690.5173625,81174,41033.0,both,568.1337684155333
498,OR,Josephine,2009,52030958.88975,81026,41033.0,both,642.1513944875718
499,OR,Josephine,2010,58157230.92,82713,41033.0,both,703.1208022922636
500,OR,Josephine,2011,67148099.3170125,82722,41033.0,both,811.7320581829804
501,OR,Josephine,2012,77470066.850625,82789,41033.0,both,935.7531417292755
502,OR,Josephine,2013,69540417.4349625,83175,41033.0,both,836.0735489625788
503,OR,Josephine,2014,66927543.699075,83435,41033.0,both,802.151899072032
504,OR,Klamath,2006,19683053.6715,66095,41035.0,both,297.79943522959377
505,OR,Klamath,2007,21758483.895,66562,41035.0,both,326.8904764730627
506,OR,Klamath,2008,24609003.798862506,66543,41035.0,both,369.8210750772058
507,OR,Klamath,2009,26050467.45795,66247,41035.0,both,393.2324098895044
508,OR,Klamath,2010,27917978.8997625,66380,41035.0,both,420.57816962582854
509,OR,Klamath,2011,28287640.980225,66322,41035.0,both,426.51972166437986
510,OR,Klamath,2012,28706851.4970375,65936,41035.0,both,435.3744767204183
511,OR,Klamath,2013,26948521.2534,65719,41035.0,both,410.05677586999195
512,OR,Klamath,2014,27057393.3863625,65333,41035.0,both,414.1458893111062
513,OR,Lake,2006,2759992.4145,7215,41037.0,both,382.53533118503117
514,OR,Lake,2007,3511309.875,7210,41037.0,both,487.00553051317615
515,OR,Lake,2008,3594978.225,7203,41037.0,both,499.0945751770096
516,OR,Lake,2009,3525689.8102125,7089,41037.0,both,497.34656654147267
517,OR,Lake,2010,4121242.7824875,7895,41037.0,both,522.0066855588981
518,OR,Lake,2011,4347722.3456625,7908,41037.0,both,549.7878535233308
519,OR,Lake,2012,3976499.85885,7789,41037.0,both,510.5276491012967
520,OR,Lake,2013,4189071.8445375,7800,41037.0,both,537.060492889423
521,OR,Lake,2014,4270387.5225,7828,41037.0,both,545.5272767629024
522,OR,Lane,2006,119812649.7239875,339280,41039.0,both,353.1379678259476
523,OR,Lane,2007,131836923.858225,344812,41039.0,both,382.34436115397665
524,OR,Lane,2008,145449869.7813375,348425,41039.0,both,417.44957962642604
525,OR,Lane,2009,164249305.67895,351109,41039.0,both,467.8014681450775
526,OR,Lane,2010,179450266.580175,351715,41039.0,both,510.21499390180975
527,OR,Lane,2011,195524591.6999625,354119,41039.0,both,552.1437474407261
528,OR,Lane,2012,210431146.1653125,355217,41039.0,both,592.4016760608656
529,OR,Lane,2013,204171391.1029875,355654,41039.0,both,574.0730909900844
530,OR,Lane,2014,205178832.223575,358273,41039.0,both,572.6885146901245
531,OR,Lincoln,2006,23774671.424175,45640,41041.0,both,520.9174282246933
532,OR,Lincoln,2007,26345147.0529375,45945,41041.0,both,573.4061824559255
533,OR,Lincoln,2008,27721931.5445375,46138,41041.0,both,600.8481413268347
534,OR,Lincoln,2009,31410125.074725,46293,41041.0,both,678.5070113132655
535,OR,Lincoln,2010,34177392.0865875,46034,41041.0,both,742.438025950113
536,OR,Lincoln,2011,39489770.1490875,45877,41041.0,both,860.7749013468078
537,OR,Lincoln,2012,41142709.6256625,46180,41041.0,both,890.9205202612061
538,OR,Lincoln,2013,40957751.3418,46351,41041.0,both,883.6433160406463
539,OR,Lincoln,2014,39691336.2420375,46383,41041.0,both,855.7302512135373
540,OR,Linn,2006,37771904.3802125,110923,41043.0,both,340.5236459545135
541,OR,Linn,2007,45312554.6468125,113094,41043.0,both,400.6627641326021
542,OR,Linn,2008,50419244.328675,115369,41043.0,both,437.0259283574877
543,OR,Linn,2009,55917100.061775,116584,41043.0,both,479.6292807055428
544,OR,Linn,2010,62148293.125425,116672,41043.0,both,532.6753044897233
545,OR,Linn,2011,64900464.924075,118175,41043.0,both,549.1894641343347
546,OR,Linn,2012,67325094.191325,118293,41043.0,both,569.1384459885622
547,OR,Linn,2013,65644796.157225,118439,41043.0,both,554.249834574971
548,OR,Linn,2014,66497382.7040625,119095,41043.0,both,558.3557891100592
549,OR,Malheur,2006,7645423.350000001,30892,41045.0,both,247.48877864819372
550,OR,Malheur,2007,9070049.433,30993,41045.0,both,292.6483216532765
551,OR,Malheur,2008,10718418.29895,30832,41045.0,both,347.6394103188246
552,OR,Malheur,2009,12341130.570225,30745,41045.0,both,401.40284827532935
553,OR,Malheur,2010,13376609.98545,31313,41045.0,both,427.19030388177435
554,OR,Malheur,2011,15508679.445675,30964,41045.0,both,500.8616278799574
555,OR,Malheur,2012,17643166.7765625,30755,41045.0,both,573.6682418001138
556,OR,Malheur,2013,19245316.8736125,30642,41045.0,both,628.0698672936655
557,OR,Malheur,2014,21993412.0088625,30354,41045.0,both,724.5638798465606
558,OR,Marion,2006,77907168.80895,305869,41047.0,both,254.70763238167322
559,OR,Marion,2007,94786730.2358125,310155,41047.0,both,305.61084050172497
560,OR,Marion,2008,106681882.2904875,313677,41047.0,both,340.1010666720464
561,OR,Marion,2009,115725170.5383,317981,41047.0,both,363.93737530953103
562,OR,Marion,2010,126875148.5531625,315335,41047.0,both,402.35035296799435
563,OR,Marion,2011,134146484.5828125,318053,41047.0,both,421.7739954750073
564,OR,Marion,2012,123219799.4342625,319865,41047.0,both,385.2243897715052
565,OR,Marion,2013,116546974.7313375,321491,41047.0,both,362.52017857836614
566,OR,Marion,2014,119739574.7646375,324473,41047.0,both,369.027853672378
567,OR,Morrow,2006,810158.4075,11432,41049.0,both,70.86760037613716
568,OR,Morrow,2007,806789.0325,11323,41049.0,both,71.25223284465247
569,OR,Morrow,2008,1162729.8,11326,41049.0,both,102.66023309200071
570,OR,Morrow,2009,1212633.7275,11533,41049.0,both,105.14469153732767
571,OR,Morrow,2010,1046918.2875,11173,41049.0,both,93.70073279334109
572,OR,Morrow,2011,1116765.7425,11226,41049.0,both,99.4802906199893
573,OR,Morrow,2012,1206372.3675,11226,41049.0,both,107.46235235168359
574,OR,Morrow,2013,1445838.48,11197,41049.0,both,129.12730910065196
575,OR,Morrow,2014,1433404.2,11095,41049.0,both,129.19370887787292
576,OR,Multnomah,2006,253054940.3563125,682732,41051.0,both,370.65047537879065
577,OR,Multnomah,2007,311734527.0628625,697048,41051.0,both,447.22103364884845
578,OR,Multnomah,2008,347341183.3344125,712539,41051.0,both,487.4697151095063
579,OR,Multnomah,2009,382503204.7880625,726855,41051.0,both,526.2441680776255
580,OR,Multnomah,2010,392790300.6854625,735334,41051.0,both,534.1658357772964
581,OR,Multnomah,2011,362816339.663175,749926,41051.0,both,483.80285476590353
582,OR,Multnomah,2012,333637281.63465,760505,41051.0,both,438.7049153321148
583,OR,Multnomah,2013,321912397.91452503,766977,41051.0,both,419.71584273651627
584,OR,Multnomah,2014,296637423.4445625,779002,41051.0,both,380.7916070107169
585,OR,Polk,2006,9791045.9680875,72813,41053.0,both,134.46837746127065
586,OR,Polk,2007,13902693.489,74910,41053.0,both,185.59195686824188
587,OR,Polk,2008,17063958.303,76884,41053.0,both,221.94420559544247
588,OR,Polk,2009,18841102.9313625,78122,41053.0,both,241.17537865598038
589,OR,Polk,2010,20994598.9088625,75403,41053.0,both,278.43187815952285
590,OR,Polk,2011,22590617.348175,75942,41053.0,both,297.4719832000079
591,OR,Polk,2012,20499328.1070375,76227,41053.0,both,268.92476559535993
592,OR,Polk,2013,19726627.4365875,76568,41053.0,both,257.6354016898378
593,OR,Polk,2014,19497792.840225,77702,41053.0,both,250.93038583595018
594,OR,Tillamook,2006,15910316.5545875,24952,41057.0,both,637.636925079653
595,OR,Tillamook,2007,15483499.4174375,25023,41057.0,both,618.7707076464652
596,OR,Tillamook,2008,17247763.2579375,24907,41057.0,both,692.4865803965752
597,OR,Tillamook,2009,19831960.8363,24889,41057.0,both,796.8162978142955
598,OR,Tillamook,2010,22690403.7731625,25250,41057.0,both,898.6298524024752
599,OR,Tillamook,2011,24145093.8281625,25393,41057.0,both,950.856292212913
600,OR,Tillamook,2012,25344651.92475,25276,41057.0,both,1002.7160913415888
601,OR,Tillamook,2013,23840613.04545,25332,41057.0,both,941.1263637079583
602,OR,Tillamook,2014,21611950.68,25314,41057.0,both,853.7548660820099
603,OR,Umatilla,2006,15292895.828,72790,41059.0,both,210.09610974034894
604,OR,Umatilla,2007,17913362.38625,72850,41059.0,both,245.89378704529855
605,OR,Umatilla,2008,20253898.401675,72787,41059.0,both,278.2625798793054
606,OR,Umatilla,2009,23065339.3743,73347,41059.0,both,314.46874956439933
607,OR,Umatilla,2010,25300284.2968125,75889,41059.0,both,333.3853957334067
608,OR,Umatilla,2011,27979794.0190875,76810,41059.0,both,364.2728032689429
609,OR,Umatilla,2012,29331815.64225,77011,41059.0,both,380.87825949864305
610,OR,Umatilla,2013,29890582.5570375,76892,41059.0,both,388.7346220287871
611,OR,Umatilla,2014,32471455.7697375,76711,41059.0,both,423.2959519461029
612,OR,Union,2006,9226361.8368,24479,41061.0,both,376.9092625025532
613,OR,Union,2007,10464490.7334375,25061,41061.0,both,417.5607810317825
614,OR,Union,2008,11179033.463625,25073,41061.0,both,445.8594290122842
615,OR,Union,2009,12232135.50795,25038,41061.0,both,488.5428352084831
616,OR,Union,2010,12754950.255,25748,41061.0,both,495.3763498135778
617,OR,Union,2011,15590832.7913625,25906,41061.0,both,601.8232375265383
618,OR,Union,2012,17162573.7188625,25801,41061.0,both,665.1902530468781
619,OR,Union,2013,17631976.8715875,25531,41061.0,both,690.610507680369
620,OR,Union,2014,18248973.1275,25645,41061.0,both,711.599654026126
621,OR,Wallowa,2006,2082384.8228625,6768,41063.0,both,307.6809726451685
622,OR,Wallowa,2007,1781069.6625,6822,41063.0,both,261.0773471855761
623,OR,Wallowa,2008,1674839.3365875,6843,41063.0,both,244.7522046744849
624,OR,Wallowa,2009,1820638.71,6889,41063.0,both,264.2820017419074
625,OR,Wallowa,2010,1945813.7138625,7008,41063.0,both,277.65606647581336
626,OR,Wallowa,2011,2635356.4238625,6979,41063.0,both,377.6123261015189
627,OR,Wallowa,2012,3069493.4963625,6800,41063.0,both,451.39610240625
628,OR,Wallowa,2013,3562964.9288625,6769,41063.0,both,526.3650360263703
629,OR,Wallowa,2014,3579977.745225,6778,41063.0,both,528.1761205702272
630,OR,Wasco,2006,10574963.8780875,23543,41065.0,both,449.17656535222784
631,OR,Wasco,2007,11838025.6129875,23734,41065.0,both,498.7792033785919
632,OR,Wasco,2008,13477203.06435,23820,41065.0,both,565.7935795277078
633,OR,Wasco,2009,14270396.7127125,24149,41065.0,both,590.931165377966
634,OR,Wasco,2010,15569709.5559,25213,41065.0,both,617.527051755047
635,OR,Wasco,2011,16353920.662725,25217,41065.0,both,648.5276068812706
636,OR,Wasco,2012,15415585.126125,25375,41065.0,both,607.5107438866995
637,OR,Wasco,2013,13969745.2988625,25329,41065.0,both,551.531655369833
638,OR,Wasco,2014,13099826.31,25276,41065.0,both,518.2713368412724
639,OR,Washington,2006,133816637.7134,510023,41067.0,both,262.3737316030846
640,OR,Washington,2007,169962525.7484,518427,41067.0,both,327.84273532898555
641,OR,Washington,2008,172198676.230275,527168,41067.0,both,326.648575464131
642,OR,Washington,2009,172982403.2722875,537318,41067.0,both,321.93673629449876
643,OR,Washington,2010,187161115.0690125,529710,41067.0,both,353.327509522215
644,OR,Washington,2011,188414450.7107625,541041,41067.0,both,348.2443118188132
645,OR,Washington,2012,176173124.93715,548651,41067.0,both,321.1023491019792
646,OR,Washington,2013,164079614.642625,555443,41067.0,both,295.4031550359353
647,OR,Washington,2014,151390199.6131125,562552,41067.0,both,269.11325462021733
648,OR,Wheeler,2009,272.4300000000001,1363,41069.0,both,0.19987527512839334
649,OR,Wheeler,2010,326.91600000000005,1441,41069.0,both,0.22686745315752954
650,OR,Wheeler,2011,217.94400000000007,1418,41069.0,both,0.15369816643159384
651,OR,Wheeler,2012,108.97200000000002,1411,41069.0,both,0.07723033309709428
652,OR,Wheeler,2013,72.64800000000002,1380,41069.0,both,0.05264347826086958
653,OR,Wheeler,2014,18.16200000000001,1351,41069.0,both,0.013443375277572176
654,OR,Yamhill,2006,23524469.37795,93392,41071.0,both,251.8895556145066
655,OR,Yamhill,2007,28431408.0405875,96167,41071.0,both,295.6461992220564
656,OR,Yamhill,2008,31597664.088262506,97940,41071.0,both,322.6226678401318
657,OR,Yamhill,2009,32888119.452262502,99037,41071.0,both,332.07911641368884
658,OR,Yamhill,2010,34540208.333175,99193,41071.0,both,348.2121554260382
659,OR,Yamhill,2011,35098682.2174875,99708,41071.0,both,352.0147051138073
660,OR,Yamhill,2012,33014016.114075,99933,41071.0,both,330.36150334799316
661,OR,Yamhill,2013,31278423.8784,99926,41071.0,both,313.0158705281909
662,OR,Yamhill,2014,31742272.935225,100850,41071.0,both,314.7473766507189
663,CA,Alameda,2006,376794971.3872,1438193,6001.0,both,261.9919380689518
664,CA,Alameda,2007,507600817.2126375,1449020,6001.0,both,350.30628784463806
665,CA,Alameda,2008,535258570.4084,1470326,6001.0,both,364.04074362311485
666,CA,Alameda,2009,589303994.422875,1491482,6001.0,both,395.1130448928482
667,CA,Alameda,2010,605427140.6673375,1510271,6001.0,both,400.87318148023604
668,CA,Alameda,2011,618681040.0418625,1530893,6001.0,both,404.13081779187866
669,CA,Alameda,2012,632116158.535725,1553729,6001.0,both,406.83810274232184
670,CA,Alameda,2013,597364051.8579,1579508,6001.0,both,378.19628128372887
671,CA,Alameda,2014,525822206.1981375,1607638,6001.0,both,327.0774926930923
672,CA,Alpine,2006,454.05,1158,6003.0,both,0.39209844559585494
673,CA,Alpine,2008,605.4000000000002,1057,6003.0,both,0.57275307473983
674,CA,Alpine,2009,11351.25,1041,6003.0,both,10.904178674351584
675,CA,Alpine,2010,9535.05,1175,6003.0,both,8.114936170212765
676,CA,Alpine,2011,1816.2,1093,6003.0,both,1.661665141811528
677,CA,Alpine,2012,302.7000000000001,1111,6003.0,both,0.2724572457245725
678,CA,Amador,2006,18925042.1354,38072,6005.0,both,497.08557825698676
679,CA,Amador,2007,22155108.2081625,38480,6005.0,both,575.7564503160734
680,CA,Amador,2008,22079191.7897625,37980,6005.0,both,581.337329904226
681,CA,Amador,2009,22925127.94635,37876,6005.0,both,605.267925502957
682,CA,Amador,2010,23677360.0924875,38091,6005.0,both,621.5998554117114
683,CA,Amador,2011,23760437.9615625,37539,6005.0,both,632.9534074312714
684,CA,Amador,2012,24956451.9142875,37105,6005.0,both,672.5899990375286
685,CA,Amador,2013,24659706.7111125,36624,6005.0,both,673.3209565070035
686,CA,Amador,2014,25001784.6156375,36734,6005.0,both,680.6169928577748
687,CA,Butte,2006,152637305.6616125,216933,6007.0,both,703.6149671170938
688,CA,Butte,2007,167352343.0892375,217741,6007.0,both,768.5844332911005
689,CA,Butte,2008,175282252.7968125,219503,6007.0,both,798.5414905345826
690,CA,Butte,2009,194443953.0006375,220577,6007.0,both,881.524152566394
691,CA,Butte,2010,209052927.4958625,220000,6007.0,both,950.2405795266478
692,CA,Butte,2011,204297267.7012875,219983,6007.0,both,928.6957069468436
693,CA,Butte,2012,189667949.91465,220877,6007.0,both,858.7039389101174
694,CA,Butte,2013,185275284.0310875,221649,6007.0,both,835.8949692129786
695,CA,Butte,2014,181215573.887025,223525,6007.0,both,810.7172525982552
696,CA,Calaveras,2006,19790602.263,46524,6009.0,both,425.38479629868453
697,CA,Calaveras,2007,23121433.695,46852,6009.0,both,493.4993958635704
698,CA,Calaveras,2008,25786997.9914875,46944,6009.0,both,549.3140335609982
699,CA,Calaveras,2009,25359409.6347375,46731,6009.0,both,542.6678144002375
700,CA,Calaveras,2010,27052208.251275,45578,6009.0,both,593.5365362954715
701,CA,Calaveras,2011,28222734.1188,45159,6009.0,both,624.9636643592639
702,CA,Calaveras,2012,26746819.102875,44816,6009.0,both,596.8140642376607
703,CA,Calaveras,2013,26294645.293125,44658,6009.0,both,588.8003334928792
704,CA,Calaveras,2014,28424803.92765,44677,6009.0,both,636.229020024845
705,CA,Colusa,2006,4711301.3443125,20889,6011.0,both,225.53982212228925
706,CA,Colusa,2007,5569718.8095375,21100,6011.0,both,263.9677160918246
707,CA,Colusa,2008,5944490.9013375,21155,6011.0,both,280.9969700466793
708,CA,Colusa,2009,6791470.77585,21321,6011.0,both,318.5343452863374
709,CA,Colusa,2010,8987277.7354125,21419,6011.0,both,419.5937128443205
710,CA,Colusa,2011,9831231.9586125,21315,6011.0,both,461.23537220795214
711,CA,Colusa,2012,10661608.4002125,21274,6011.0,both,501.1567359317712
712,CA,Colusa,2013,9736200.735,21239,6011.0,both,458.4114475728612
713,CA,Colusa,2014,6691655.7375,21156,6011.0,both,316.30061152864437
714,CA,Contra Costa,2006,207444556.1191375,1001303,6013.0,both,207.1746076054276
715,CA,Contra Costa,2007,233141543.27902505,1010542,6013.0,both,230.70940473431588
716,CA,Contra Costa,2008,258755111.788575,1025464,6013.0,both,252.32978611494406
717,CA,Contra Costa,2009,301708413.967275,1041274,6013.0,both,289.749301305204
718,CA,Contra Costa,2010,334876228.9438125,1049025,6013.0,both,319.2261661483878
719,CA,Contra Costa,2011,319171014.11756253,1065361,6013.0,both,299.5895420590415
720,CA,Contra Costa,2012,339578380.29495,1077439,6013.0,both,315.17179190186175
721,CA,Contra Costa,2013,332195342.404575,1093253,6013.0,both,303.85952968304224
722,CA,Contra Costa,2014,320095148.1014625,1108665,6013.0,both,288.7212531300821
723,CA,Del Norte,2006,14760337.2375,28441,6015.0,both,518.9809513554376
